order_id,customer_id,order_date,total_amount,payment_method,order_status
41869,2001,2025-02-26,1121.26,UPI,Cancelled
41870,3502,2024-09-22,531.51,Debit Card,Delivered
41871,819,2025-03-06,1767.9,Debit Card,Processing
41872,9779,2024-12-04,441.86,PayPal,Processing
41873,4679,2026-06-04,928.37,Debit Card,Shipped
41874,8223,2025-03-17,885.84,Credit Card,Cancelled
41875,4030,2026-01-28,1775.75,UPI,Delivered
41876,6040,2025-05-12,1870.35,Debit Card,Shipped
41877,891,2024-08-07,2153.35,PayPal,Shipped
41878,7627,2024-07-29,2867.99,Cash,Processing
41879,74,2026-05-01,2404.71,UPI,Processing
41880,9376,2025-10-17,2337.53,Debit Card,Shipped
41881,2084,2025-09-09,1361.73,Cash,Processing
41882,1291,2025-02-09,2214.4,Debit Card,Delivered
41883,1108,2025-07-23,613.85,PayPal,Shipped
41884,9442,2025-11-01,1116.59,UPI,Delivered
41885,2055,2024-07-28,2836.49,Credit Card,Cancelled
41886,8107,2025-11-24,2570.16,Cash,Delivered
41887,4934,2025-07-11,2142.71,Debit Card,Shipped
41888,321,2026-04-23,2981.36,Debit Card,Cancelled
41889,6044,2024-10-12,89.27,UPI,Delivered
41890,8020,2024-08-02,747.07,UPI,Cancelled
41891,554,2024-07-16,2470.08,UPI,Cancelled
41892,9103,2026-04-25,1625.44,Debit Card,Processing
41893,7494,2025-08-11,1370.54,Debit Card,Cancelled
41894,9057,2025-08-07,1946.83,Cash,Delivered
41895,995,2025-08-17,2145.03,Cash,Processing
41896,5358,2025-01-21,1648.35,Cash,Processing
41897,2657,2026-03-17,2157.11,Credit Card,Delivered
41898,8599,2026-07-10,654.62,PayPal,Cancelled
41899,933,2024-07-25,244.77,PayPal,Cancelled
41900,3064,2026-03-10,2835.16,Cash,Processing
41901,9518,2024-11-18,2708.45,PayPal,Cancelled
41902,1620,2024-11-04,2095.72,PayPal,Cancelled
41903,142,2025-04-09,853.73,Credit Card,Shipped
41904,507,2024-07-23,518.32,Credit Card,Shipped
41905,1159,2025-02-17,2691.32,Cash,Cancelled
41906,2019,2024-12-24,793.2,PayPal,Processing
41907,4072,2025-11-13,2654.9,Debit Card,Delivered
41908,2513,2025-09-03,2466.48,Credit Card,Shipped
41909,1331,2026-04-16,1544.21,Cash,Processing
41910,6657,2024-11-08,846.83,Credit Card,Shipped
41911,4693,2025-12-24,1240.29,UPI,Processing
41912,7402,2025-10-11,785.14,Cash,Delivered
41913,3027,2026-03-09,537.77,UPI,Processing
41914,6317,2025-12-08,2475.6,PayPal,Processing
41915,515,2025-10-11,817.27,UPI,Delivered
41916,4904,2025-03-03,789.38,Cash,Cancelled
41917,5250,2024-12-17,414.37,PayPal,Shipped
41918,5830,2026-05-25,245.72,UPI,Delivered
41919,9178,2025-04-10,1345.44,UPI,Delivered
41920,7428,2026-02-05,1966.64,UPI,Delivered
41921,1009,2025-04-22,2890.34,Cash,Processing
41922,9286,2025-11-29,83.47,Credit Card,Cancelled
41923,4024,2025-08-06,2997.18,Credit Card,Processing
41924,5714,2025-03-03,687.73,UPI,Delivered
41925,3571,2026-05-13,1832.43,UPI,Processing
41926,487,2026-03-19,2781.27,UPI,Delivered
41927,6496,2025-06-11,1936.77,UPI,Cancelled
41928,2892,2025-08-16,1095.6,Debit Card,Cancelled
41929,9803,2026-06-28,1867.38,PayPal,Cancelled
41930,5835,2026-03-14,587.84,Debit Card,Cancelled
41931,1995,2025-04-15,1780.87,Debit Card,Cancelled
41932,8135,2025-08-08,837.92,Debit Card,Processing
41933,2072,2025-02-03,2062.36,Credit Card,Cancelled
41934,7482,2025-04-25,2043.74,Debit Card,Delivered
41935,6630,2025-08-09,866.82,Credit Card,Cancelled
41936,7198,2024-10-14,1997.16,Debit Card,Delivered
41937,5206,2024-09-09,294.15,Credit Card,Cancelled
41938,9109,2024-10-26,1910.58,Debit Card,Shipped
41939,2189,2026-04-20,728.74,PayPal,Processing
41940,197,2025-04-02,1770.44,Debit Card,Delivered
41941,7051,2025-01-12,1768.61,UPI,Cancelled
41942,47,2025-05-17,1450.39,Credit Card,Delivered
41943,8369,2025-05-11,1466.22,Cash,Cancelled
41944,29,2024-11-27,2158.04,Credit Card,Shipped
41945,2516,2025-03-05,2274.1,Credit Card,Shipped
41946,4343,2025-04-27,2280.99,UPI,Shipped
41947,5704,2025-04-23,2408.55,UPI,Delivered
41948,2225,2025-11-10,778.17,Credit Card,Delivered
41949,541,2026-07-01,1585.0,Cash,Processing
41950,6740,2024-08-19,1189.93,Credit Card,Shipped
41951,9643,2026-05-13,2443.93,Debit Card,Shipped
41952,6251,2025-07-11,1570.79,UPI,Processing
41953,315,2026-01-29,1454.71,UPI,Cancelled
41954,9000,2025-09-21,2298.17,Debit Card,Processing
41955,6842,2024-08-05,215.38,UPI,Shipped
41956,2253,2025-03-08,1136.61,Cash,Shipped
41957,4891,2026-05-28,2984.74,Cash,Shipped
41958,3768,2024-11-23,1050.46,Credit Card,Processing
41959,6015,2024-07-19,2570.32,Cash,Cancelled
41960,2715,2024-09-25,2838.71,UPI,Delivered
41961,2217,2025-08-02,2911.05,Cash,Cancelled
41962,3191,2025-08-02,556.11,Credit Card,Cancelled
41963,8691,2026-06-01,206.19,Credit Card,Shipped
41964,4858,2025-02-26,1537.01,Credit Card,Processing
41965,178,2024-12-01,741.01,PayPal,Delivered
41966,801,2025-06-11,2313.9,Cash,Cancelled
41967,3311,2026-07-05,1092.37,UPI,Processing
41968,9899,2025-10-07,1254.24,Cash,Shipped
41969,4000,2026-01-31,1449.83,Credit Card,Shipped
41970,5273,2025-04-21,371.07,UPI,Shipped
41971,2152,2025-04-04,175.16,Credit Card,Processing
41972,6315,2025-10-02,2795.96,Cash,Processing
41973,2500,2025-05-10,2654.35,PayPal,Processing
41974,409,2026-02-05,1455.14,Cash,Shipped
41975,3801,2024-07-14,267.32,Credit Card,Processing
41976,8742,2024-12-02,1811.97,PayPal,Shipped
41977,2706,2026-06-13,485.03,PayPal,Shipped
41978,7229,2026-03-09,1117.17,Cash,Cancelled
41979,838,2025-01-01,2020.33,PayPal,Shipped
41980,8744,2025-06-23,1480.98,UPI,Processing
41981,9752,2025-02-04,787.84,Cash,Delivered
41982,9260,2026-03-01,1933.26,PayPal,Shipped
41983,500,2026-02-24,2544.18,PayPal,Delivered
41984,3355,2026-05-19,2029.36,PayPal,Delivered
41985,3812,2025-09-21,1677.48,UPI,Processing
41986,2162,2026-01-15,1753.35,Cash,Shipped
41987,7115,2025-07-27,818.43,UPI,Shipped
41988,3822,2024-12-13,2322.98,PayPal,Delivered
41989,9889,2025-06-04,2102.22,Debit Card,Processing
41990,8722,2025-10-09,1106.84,PayPal,Processing
41991,6108,2026-03-25,2076.95,Credit Card,Delivered
41992,8158,2025-01-09,906.63,Cash,Cancelled
41993,9884,2024-11-17,2027.94,Credit Card,Processing
41994,3038,2025-06-09,1645.93,UPI,Cancelled
41995,8707,2025-10-27,2726.37,Cash,Cancelled
41996,7524,2025-07-25,1039.46,Cash,Processing
41997,3742,2024-08-15,1330.93,Credit Card,Shipped
41998,8493,2025-04-26,1745.93,Cash,Delivered
41999,1348,2026-07-02,2745.16,UPI,Cancelled
42000,4451,2025-02-24,678.31,UPI,Shipped
42001,6243,2026-05-24,425.05,PayPal,Processing
42002,9998,2025-04-21,1059.31,PayPal,Cancelled
42003,7031,2024-12-30,1703.4,Debit Card,Delivered
42004,3743,2025-12-16,1689.57,Credit Card,Delivered
42005,9046,2025-05-02,1564.59,PayPal,Shipped
42006,2192,2025-05-29,1212.79,UPI,Delivered
42007,2001,2025-05-04,2721.67,UPI,Processing
42008,5047,2024-07-17,1034.5,Credit Card,Processing
42009,5915,2024-12-24,1660.74,Credit Card,Shipped
42010,374,2025-10-17,1531.49,PayPal,Delivered
42011,1616,2026-06-02,345.8,Cash,Delivered
42012,5338,2025-12-03,2757.83,Cash,Cancelled
42013,7240,2025-03-05,2986.33,Cash,Shipped
42014,6503,2025-02-19,1749.48,Cash,Delivered
42015,7831,2026-01-01,370.94,UPI,Processing
42016,149,2026-02-01,1647.88,PayPal,Shipped
42017,8362,2025-04-13,1935.06,PayPal,Shipped
42018,6875,2025-04-03,1333.66,UPI,Processing
42019,7769,2025-05-16,1909.83,PayPal,Cancelled
42020,6433,2024-12-18,2673.65,UPI,Delivered
42021,2781,2024-12-01,1256.17,Cash,Shipped
42022,6769,2024-09-08,1310.01,PayPal,Processing
42023,8187,2025-09-07,1541.6,PayPal,Shipped
42024,8220,2025-02-14,2144.31,Debit Card,Processing
42025,1627,2024-12-14,861.61,Credit Card,Delivered
42026,6215,2025-08-23,1970.55,Credit Card,Cancelled
42027,4990,2024-10-07,268.02,PayPal,Shipped
42028,7933,2025-01-30,2906.79,Cash,Cancelled
42029,1467,2025-07-02,2325.13,PayPal,Delivered
42030,8500,2025-10-12,2736.93,Credit Card,Shipped
42031,3206,2025-02-28,490.97,PayPal,Delivered
42032,6414,2026-06-11,1438.46,Cash,Shipped
42033,3730,2025-07-16,2020.82,Credit Card,Processing
42034,3457,2025-09-08,1042.64,Debit Card,Delivered
42035,78,2025-07-06,1890.35,Debit Card,Delivered
42036,2090,2024-08-13,2192.71,Debit Card,Delivered
42037,4618,2025-01-29,2101.22,Debit Card,Processing
42038,3950,2024-12-25,1649.42,UPI,Shipped
42039,5862,2026-02-08,549.94,Debit Card,Shipped
42040,3615,2026-01-16,608.92,Debit Card,Processing
42041,6859,2025-09-08,2888.96,UPI,Cancelled
42042,355,2026-03-10,168.36,UPI,Processing
42043,289,2025-12-06,1461.57,PayPal,Delivered
42044,891,2025-01-21,1510.6,Credit Card,Delivered
42045,9289,2026-03-09,1603.39,Credit Card,Processing
42046,12,2024-12-14,722.15,Cash,Delivered
42047,8015,2024-10-09,2808.11,Credit Card,Processing
42048,1617,2025-03-10,2293.49,UPI,Shipped
42049,2798,2025-06-13,1998.75,Credit Card,Shipped
42050,440,2026-04-12,713.4,UPI,Shipped
42051,6893,2025-12-22,302.89,Cash,Shipped
42052,4101,2024-09-15,311.93,Cash,Processing
42053,5676,2025-07-20,1297.32,Debit Card,Delivered
42054,6172,2026-05-27,2207.23,Cash,Delivered
42055,2872,2025-08-09,2393.09,Credit Card,Cancelled
42056,2571,2025-11-01,921.4,Credit Card,Cancelled
42057,2736,2025-12-27,2489.36,PayPal,Processing
42058,2163,2025-01-16,353.99,Cash,Processing
42059,381,2025-01-10,271.8,PayPal,Cancelled
42060,8145,2025-04-09,2888.58,Cash,Shipped
42061,9879,2025-02-12,877.12,PayPal,Shipped
42062,6210,2026-06-14,1533.67,Cash,Delivered
42063,4787,2024-09-23,1825.25,PayPal,Processing
42064,2092,2025-01-07,181.93,Debit Card,Processing
42065,1141,2025-04-24,1998.36,Credit Card,Cancelled
42066,8407,2025-10-02,435.91,Cash,Cancelled
42067,4582,2024-08-14,2185.32,Credit Card,Cancelled
42068,3812,2025-12-26,1479.49,UPI,Cancelled
42069,8139,2026-01-06,935.92,PayPal,Delivered
42070,9478,2026-01-21,212.79,Debit Card,Processing
42071,5422,2026-07-09,2732.3,Credit Card,Delivered
42072,8150,2025-06-19,944.39,Debit Card,Cancelled
42073,4360,2026-05-31,2128.33,Debit Card,Cancelled
42074,4929,2025-02-23,972.66,Debit Card,Shipped
42075,3650,2024-10-31,684.48,Cash,Delivered
42076,1189,2024-11-04,596.03,Credit Card,Cancelled
42077,1698,2024-10-15,1056.57,UPI,Delivered
42078,6639,2025-12-01,1769.44,Cash,Cancelled
42079,6548,2026-06-02,1319.95,Cash,Shipped
42080,1615,2025-10-12,1373.84,Credit Card,Shipped
42081,7707,2025-01-01,570.75,Debit Card,Delivered
42082,7732,2024-09-04,2080.03,PayPal,Delivered
42083,5231,2025-06-17,1977.3,Debit Card,Processing
42084,4021,2024-08-07,2806.69,Cash,Delivered
42085,6882,2026-06-07,2276.45,UPI,Shipped
42086,1794,2026-06-05,401.88,Credit Card,Delivered
42087,513,2024-12-05,2908.47,Cash,Shipped
42088,8099,2025-05-05,1013.88,Cash,Cancelled
42089,3730,2025-05-17,2898.3,PayPal,Shipped
42090,1812,2025-09-29,1819.55,Cash,Shipped
42091,5784,2026-04-23,2881.0,Credit Card,Cancelled
42092,4735,2026-03-03,2938.55,UPI,Shipped
42093,155,2026-02-05,2140.14,Debit Card,Shipped
42094,2934,2025-01-20,2731.32,PayPal,Shipped
42095,3537,2026-01-18,101.9,Cash,Processing
42096,1835,2025-04-30,2081.76,Cash,Shipped
42097,7046,2024-12-09,672.11,Debit Card,Processing
42098,9894,2026-01-29,342.36,PayPal,Processing
42099,4429,2026-03-01,1917.46,Credit Card,Processing
42100,8051,2025-09-03,561.64,UPI,Delivered
42101,1016,2024-11-08,988.0,Debit Card,Processing
42102,1200,2025-08-06,1112.98,Cash,Cancelled
42103,9951,2024-09-09,1576.69,UPI,Delivered
42104,156,2025-12-29,2257.08,UPI,Shipped
42105,3211,2025-07-06,2863.77,Cash,Cancelled
42106,1249,2025-03-17,988.19,Cash,Processing
42107,3535,2026-03-09,2639.18,Cash,Delivered
42108,8410,2026-05-08,715.27,UPI,Processing
42109,4438,2026-03-28,2569.45,Credit Card,Delivered
42110,6489,2026-04-02,412.15,UPI,Shipped
42111,3673,2026-05-22,1557.6,Cash,Processing
42112,4194,2025-09-16,1259.89,PayPal,Delivered
42113,1447,2025-06-26,2959.6,Debit Card,Processing
42114,6610,2025-02-03,1876.0,Credit Card,Delivered
42115,2317,2025-12-03,1869.64,PayPal,Processing
42116,1932,2025-11-03,1989.49,Credit Card,Cancelled
42117,8272,2026-05-04,2052.2,PayPal,Shipped
42118,8957,2025-04-28,651.67,PayPal,Shipped
42119,50,2025-02-09,2910.62,PayPal,Shipped
42120,923,2026-04-03,70.79,Cash,Cancelled
42121,406,2026-03-22,1233.02,PayPal,Delivered
42122,1279,2024-11-14,2100.21,Cash,Delivered
42123,9355,2025-03-08,1267.02,Credit Card,Delivered
42124,8020,2025-06-27,639.99,UPI,Cancelled
42125,2134,2024-12-24,1567.3,Debit Card,Cancelled
42126,679,2025-04-07,1159.6,Debit Card,Delivered
42127,4788,2025-09-25,1167.36,Debit Card,Cancelled
42128,6779,2025-08-14,1206.94,Credit Card,Delivered
42129,690,2025-08-15,1879.63,Debit Card,Cancelled
42130,5491,2024-08-25,1756.76,Cash,Cancelled
42131,6211,2024-08-22,1081.73,Cash,Cancelled
42132,2634,2024-11-13,2051.56,PayPal,Processing
42133,8478,2025-04-19,2991.82,Cash,Cancelled
42134,4119,2026-05-30,744.75,Cash,Cancelled
42135,5891,2025-06-11,2262.46,Credit Card,Processing
42136,1194,2024-10-28,2996.27,UPI,Processing
42137,2878,2025-10-22,2266.07,Cash,Cancelled
42138,4516,2025-08-26,462.18,PayPal,Processing
42139,3144,2025-08-17,436.22,Cash,Cancelled
42140,7981,2024-12-15,1100.66,UPI,Shipped
42141,5718,2025-02-22,336.74,Credit Card,Processing
42142,5554,2025-05-25,183.51,PayPal,Shipped
42143,9739,2025-11-16,1914.12,Debit Card,Cancelled
42144,7884,2025-06-08,1616.49,PayPal,Delivered
42145,1820,2024-11-29,1454.62,Debit Card,Delivered
42146,4814,2025-08-23,921.13,PayPal,Processing
42147,183,2025-02-20,1805.54,PayPal,Cancelled
42148,8350,2025-10-07,2114.15,Cash,Cancelled
42149,8823,2024-07-31,314.74,Cash,Cancelled
42150,8246,2026-04-05,2616.97,Debit Card,Cancelled
42151,80,2026-05-03,2373.95,Debit Card,Shipped
42152,7139,2025-03-25,1303.02,UPI,Cancelled
42153,9189,2025-12-23,2620.0,Credit Card,Delivered
42154,3780,2025-09-03,1474.26,PayPal,Processing
42155,8569,2024-08-03,783.12,Cash,Shipped
42156,5027,2025-12-17,276.28,Credit Card,Delivered
42157,8280,2024-10-20,258.9,UPI,Delivered
42158,8210,2025-03-17,2326.49,PayPal,Cancelled
42159,9758,2025-12-15,360.66,Cash,Processing
42160,1084,2025-10-22,2673.24,Debit Card,Cancelled
42161,9904,2025-05-09,1655.1,Cash,Shipped
42162,430,2026-04-07,1121.8,Cash,Delivered
42163,276,2026-01-07,433.04,Cash,Processing
42164,114,2026-04-01,319.2,PayPal,Delivered
42165,7791,2024-08-05,2713.13,UPI,Cancelled
42166,6088,2024-07-28,2978.61,Cash,Processing
42167,4960,2025-11-21,2615.23,Credit Card,Cancelled
42168,110,2026-02-21,876.53,UPI,Delivered
42169,5392,2025-06-01,1406.3,Cash,Delivered
42170,4258,2026-03-31,2198.56,Debit Card,Delivered
42171,8900,2025-05-01,2953.29,Credit Card,Shipped
42172,3975,2025-11-10,257.64,UPI,Processing
42173,6427,2026-05-22,2092.99,Cash,Delivered
42174,1774,2026-04-26,2469.11,PayPal,Shipped
42175,8068,2026-01-23,348.56,Debit Card,Cancelled
42176,9639,2025-07-30,589.78,Cash,Shipped
42177,2890,2026-03-10,366.63,Credit Card,Shipped
42178,8186,2024-11-26,1818.71,PayPal,Shipped
42179,2179,2025-03-03,2005.92,Debit Card,Shipped
42180,9368,2024-08-25,2203.66,Credit Card,Processing
42181,284,2026-04-17,2483.3,Debit Card,Delivered
42182,7359,2025-07-30,1975.04,Credit Card,Shipped
42183,8560,2025-02-20,1657.34,Debit Card,Shipped
42184,1528,2025-12-27,1654.22,Debit Card,Cancelled
42185,6880,2025-03-05,2724.51,Debit Card,Processing
42186,4342,2026-04-28,2553.52,UPI,Cancelled
42187,6209,2026-01-01,417.75,Cash,Cancelled
42188,3963,2024-10-06,183.13,Credit Card,Cancelled
42189,2981,2024-09-29,2514.88,Debit Card,Cancelled
42190,7264,2024-12-11,1472.62,Cash,Cancelled
42191,2250,2025-05-20,2089.08,PayPal,Cancelled
42192,8851,2024-08-12,2338.99,PayPal,Shipped
42193,8563,2025-12-13,2906.52,Cash,Shipped
42194,6691,2026-05-14,2087.36,UPI,Processing
42195,4828,2025-08-04,1992.71,UPI,Delivered
42196,2334,2024-09-29,1640.18,PayPal,Shipped
42197,5750,2026-01-17,1091.41,Cash,Processing
42198,2986,2025-10-20,1536.18,Debit Card,Processing
42199,9493,2025-06-23,2122.99,PayPal,Delivered
42200,7167,2024-11-27,2309.87,Cash,Shipped
42201,5491,2024-10-15,1308.7,UPI,Cancelled
42202,3662,2025-02-15,1723.26,Credit Card,Shipped
42203,5482,2025-11-20,1664.78,Debit Card,Shipped
42204,8831,2024-12-29,2746.38,PayPal,Shipped
42205,6241,2025-06-04,152.22,Credit Card,Delivered
42206,8451,2024-10-28,879.47,Cash,Shipped
42207,4574,2025-03-10,2161.57,PayPal,Delivered
42208,4176,2026-06-25,60.17,Credit Card,Delivered
42209,5326,2026-01-23,1227.01,Debit Card,Processing
42210,2974,2026-02-11,2028.1,Debit Card,Cancelled
42211,6732,2024-10-22,2720.98,UPI,Shipped
42212,9359,2025-01-18,2457.41,Credit Card,Delivered
42213,6684,2025-12-07,664.35,Credit Card,Shipped
42214,7603,2025-01-22,2688.14,Debit Card,Cancelled
42215,7054,2026-04-26,615.57,PayPal,Cancelled
42216,7212,2024-10-31,250.35,Cash,Processing
42217,8590,2024-07-15,791.57,Debit Card,Cancelled
42218,3578,2024-11-23,2952.09,Debit Card,Processing
42219,5339,2025-02-21,1454.83,Debit Card,Shipped
42220,5204,2025-06-05,2678.33,PayPal,Processing
42221,3893,2024-10-28,1704.45,UPI,Delivered
42222,1774,2026-05-21,957.9,Cash,Cancelled
42223,839,2025-08-20,2251.78,PayPal,Cancelled
42224,46,2025-03-28,1754.89,Credit Card,Processing
42225,4972,2024-08-31,2127.47,Credit Card,Delivered
42226,7654,2024-09-30,2136.78,UPI,Cancelled
42227,7066,2024-07-23,1063.16,PayPal,Shipped
42228,8442,2026-05-12,776.36,Cash,Processing
42229,9745,2025-02-16,2773.03,UPI,Delivered
42230,4485,2025-02-15,2657.92,Debit Card,Shipped
42231,1165,2024-11-11,898.98,PayPal,Processing
42232,2959,2026-06-06,2728.73,UPI,Cancelled
42233,7263,2025-05-07,2876.1,Credit Card,Shipped
42234,1338,2025-06-28,2989.81,Credit Card,Cancelled
42235,7416,2025-09-07,387.39,PayPal,Shipped
42236,6332,2024-10-13,1305.51,Credit Card,Cancelled
42237,5629,2026-02-02,1517.2,UPI,Delivered
42238,3872,2026-01-27,2874.13,PayPal,Delivered
42239,1047,2024-12-02,937.01,UPI,Delivered
42240,7718,2025-09-10,979.41,Cash,Shipped
42241,8218,2026-06-09,1311.63,Credit Card,Shipped
42242,8614,2026-04-12,1573.43,PayPal,Processing
42243,1002,2024-09-02,2206.36,UPI,Delivered
42244,1295,2025-06-10,1975.74,Cash,Delivered
42245,9968,2025-03-18,1952.61,UPI,Cancelled
42246,7971,2026-06-14,1353.31,Cash,Shipped
42247,9985,2025-06-19,348.02,Credit Card,Processing
42248,5682,2025-10-14,1257.91,Cash,Processing
42249,4329,2026-03-13,1535.11,UPI,Cancelled
42250,518,2026-02-28,1708.18,Cash,Shipped
42251,3720,2024-12-11,219.91,PayPal,Processing
42252,9206,2024-10-08,654.21,Cash,Cancelled
42253,7487,2024-10-11,2111.13,Debit Card,Processing
42254,3233,2025-02-08,202.82,Debit Card,Shipped
42255,3803,2024-07-26,2466.78,Cash,Delivered
42256,6913,2025-12-21,513.77,PayPal,Cancelled
42257,3191,2025-04-23,2561.91,Credit Card,Cancelled
42258,8194,2025-03-26,1980.74,Debit Card,Processing
42259,3550,2024-10-22,2367.01,UPI,Processing
42260,9327,2025-05-29,409.29,Cash,Processing
42261,4759,2026-04-09,304.56,PayPal,Processing
42262,2737,2025-10-18,2453.52,Debit Card,Shipped
42263,8901,2026-01-24,450.67,Cash,Processing
42264,8883,2025-03-13,2839.42,UPI,Delivered
42265,2220,2025-01-08,2743.02,UPI,Cancelled
42266,1049,2025-11-04,1903.33,PayPal,Shipped
42267,3201,2026-06-11,1360.61,Debit Card,Delivered
42268,2577,2025-02-19,2511.02,Debit Card,Delivered
42269,8746,2026-02-16,472.69,UPI,Shipped
42270,1308,2024-10-08,401.41,Debit Card,Processing
42271,2633,2025-09-18,2401.71,UPI,Shipped
42272,7741,2024-11-25,1758.47,Cash,Delivered
42273,9431,2026-02-22,1225.6,PayPal,Processing
42274,1733,2024-09-08,2632.36,Cash,Delivered
42275,278,2025-02-20,931.17,UPI,Processing
42276,8360,2025-07-16,1288.94,PayPal,Processing
42277,2584,2025-06-28,495.4,Credit Card,Shipped
42278,9871,2025-11-11,1019.62,Credit Card,Shipped
42279,9375,2026-03-03,2865.62,UPI,Shipped
42280,9685,2025-09-07,583.19,Credit Card,Cancelled
42281,2775,2026-05-18,590.77,UPI,Shipped
42282,760,2025-03-18,2057.09,Cash,Shipped
42283,4706,2025-10-22,1949.75,Debit Card,Cancelled
42284,5878,2025-09-24,438.88,Credit Card,Delivered
42285,5081,2025-10-12,2960.48,PayPal,Delivered
42286,1685,2025-11-07,848.39,UPI,Cancelled
42287,2716,2025-01-26,1893.47,UPI,Shipped
42288,4492,2024-12-21,1960.4,Cash,Processing
42289,7322,2026-03-05,147.04,Cash,Processing
42290,9032,2025-01-27,519.24,PayPal,Delivered
42291,883,2026-06-28,2368.43,Credit Card,Delivered
42292,3622,2025-01-28,2122.91,Credit Card,Delivered
42293,7742,2025-09-01,1245.03,PayPal,Cancelled
42294,9351,2026-05-09,2326.98,PayPal,Delivered
42295,2193,2026-04-22,1876.06,Cash,Cancelled
42296,9174,2025-05-07,1661.8,Credit Card,Cancelled
42297,4834,2025-09-07,1572.12,Credit Card,Shipped
42298,4995,2025-08-23,2394.89,UPI,Delivered
42299,3004,2026-05-23,749.1,Credit Card,Delivered
42300,6393,2025-09-19,633.47,PayPal,Delivered
42301,4615,2025-07-13,949.36,UPI,Cancelled
42302,9862,2024-08-21,1435.48,Debit Card,Processing
42303,6275,2025-12-15,2000.62,Cash,Shipped
42304,8899,2026-04-05,2575.94,Credit Card,Processing
42305,9693,2026-04-15,2567.0,Debit Card,Processing
42306,5226,2024-11-02,2098.37,Debit Card,Processing
42307,5327,2025-07-27,2184.14,Cash,Cancelled
42308,3531,2025-06-15,2721.27,UPI,Delivered
42309,8017,2024-07-25,485.88,UPI,Cancelled
42310,4598,2024-11-09,1110.58,PayPal,Shipped
42311,4365,2025-03-26,332.54,PayPal,Shipped
42312,5798,2026-01-27,2218.34,Debit Card,Delivered
42313,5023,2025-01-05,1565.3,Cash,Shipped
42314,4100,2026-07-05,846.95,PayPal,Cancelled
42315,4733,2024-09-05,417.23,UPI,Delivered
42316,8658,2026-05-01,1439.88,UPI,Processing
42317,9599,2026-01-31,2080.96,PayPal,Processing
42318,7624,2024-08-27,884.79,Debit Card,Cancelled
42319,8844,2026-01-01,1466.58,Cash,Shipped
42320,6606,2025-09-11,2466.02,Credit Card,Delivered
42321,4276,2024-10-19,2897.76,Credit Card,Processing
42322,3948,2024-09-24,182.98,UPI,Delivered
42323,5666,2026-04-25,367.37,Cash,Cancelled
42324,4286,2025-08-26,2890.88,Cash,Cancelled
42325,7135,2025-09-04,2536.01,PayPal,Delivered
42326,5536,2026-04-18,1789.06,Credit Card,Processing
42327,9857,2024-08-04,1445.99,Cash,Cancelled
42328,1600,2026-07-04,1641.99,UPI,Shipped
42329,999,2025-06-13,1880.84,PayPal,Cancelled
42330,9691,2024-08-05,982.62,UPI,Processing
42331,6245,2025-04-12,1370.98,Cash,Processing
42332,9922,2025-04-05,903.96,Credit Card,Shipped
42333,4115,2024-08-25,1673.04,Credit Card,Processing
42334,4604,2024-08-12,786.94,UPI,Cancelled
42335,9039,2025-05-28,856.13,Credit Card,Delivered
42336,3940,2024-10-30,972.94,Debit Card,Delivered
42337,34,2025-12-05,2484.56,Debit Card,Processing
42338,5767,2024-12-18,1753.5,PayPal,Cancelled
42339,3162,2024-08-24,2742.32,Cash,Processing
42340,8931,2024-12-14,2829.4,Cash,Shipped
42341,650,2026-01-11,1480.49,UPI,Delivered
42342,1460,2026-02-28,892.85,Credit Card,Cancelled
42343,5246,2025-08-21,1867.98,UPI,Shipped
42344,2401,2025-01-31,1447.46,PayPal,Cancelled
42345,7697,2025-05-27,1657.61,Debit Card,Delivered
42346,4639,2026-02-13,1280.62,PayPal,Cancelled
42347,5822,2025-04-01,2314.21,UPI,Processing
42348,9124,2025-09-15,2145.06,UPI,Cancelled
42349,936,2025-11-25,635.77,Cash,Delivered
42350,8069,2025-02-13,1799.47,Cash,Delivered
42351,7603,2026-07-08,1663.78,Cash,Processing
42352,5509,2024-09-18,2370.94,UPI,Delivered
42353,5036,2024-10-17,1335.22,Credit Card,Shipped
42354,6902,2025-01-16,521.43,UPI,Processing
42355,4898,2026-02-05,1763.36,Debit Card,Delivered
42356,4769,2026-02-03,2346.84,Cash,Shipped
42357,7167,2024-07-26,60.33,UPI,Cancelled
42358,7839,2025-12-22,187.7,Cash,Shipped
42359,5379,2025-03-07,374.99,Credit Card,Processing
42360,3917,2024-10-22,2246.62,Credit Card,Delivered
42361,2515,2025-08-13,2349.45,PayPal,Processing
42362,5226,2025-01-16,2524.47,Debit Card,Shipped
42363,7185,2025-08-04,1934.85,Credit Card,Cancelled
42364,3600,2025-03-05,1331.15,UPI,Cancelled
42365,8894,2026-06-10,1698.08,Credit Card,Delivered
42366,1772,2026-05-03,1929.51,Debit Card,Cancelled
42367,6304,2024-09-07,2501.19,PayPal,Shipped
42368,723,2025-02-20,1404.67,PayPal,Processing
42369,6312,2026-05-15,401.45,Debit Card,Delivered
42370,5857,2026-06-10,2018.17,Credit Card,Cancelled
42371,9286,2025-02-12,1128.89,Credit Card,Delivered
42372,791,2026-03-28,2976.91,Cash,Delivered
42373,3015,2026-03-30,2239.5,Debit Card,Shipped
42374,9937,2026-04-08,2750.1,Cash,Processing
42375,5068,2025-11-22,2557.66,Cash,Delivered
